filename,Country,VST,CEFR,CEFR_Number,SUBTLEXus_Freq_Log_CW_TAALES,COCA_magazine_lemma_frequency_Log_CW_TAALES,All_AWL_Normed_TAALES,Brysbaert_Concreteness_Combined_CW_TAALES,LD_Mean_RT_CW_TAALES,mattr50_aw_TAALED,hdd42_aw_TAALED,mtld_original_aw
W_THA_085.txt,THA,17,A2_0,1,3.7774893,2.385416715,0.047029703,3.078647541,625.6933745,0.771382637,0.858058113,70.94300518
W_THA_091.txt,THA,14,A2_0,1,4.032838618,2.593401593,0.015350877,3.02556,610.3181893,0.759217877,0.821020648,59.50705645
W_KOR_217.txt,KOR,37,B1_2,3,3.7291,2.407393996,0.049107143,3.146748971,618.1162343,0.746397849,0.813074354,50.64137205
W_THA_090.txt,THA,15,A2_0,1,3.970670149,2.544300958,0.040567951,3.038801498,617.3354682,0.733016627,0.789939274,55.67633889
W_THA_053.txt,THA,21,A2_0,1,4.155672532,2.605374237,0.032786885,3.143305085,603.9629437,0.714086379,0.80364896,48.85333261
W_KOR_029.txt,KOR,36,B1_1,2,3.987153587,2.564724173,0.026442308,2.998032787,608.6107627,0.732352941,0.799808094,53.67989418
W_JPN_298.txt,JPN,46,B1_2,3,3.913694787,2.50305964,0.033018868,3.197323944,610.7816667,0.736195965,0.781109191,49.97420431
W_SIN_139.txt,SIN,47,B2_0,4,3.368583704,2.250711981,0.091439689,2.875601504,635.2903371,0.745617978,0.788460462,58.54534314
W_IDN_081.txt,IDN,45,B1_1,2,3.644971521,2.409293093,0.052919708,3.028529412,624.594202,0.785215517,0.858974205,72.7321239
W_IDN_095.txt,IDN,46,A2_0,1,3.572878548,2.383663303,0.044834308,3.066688742,626.0032881,0.738792271,0.833213513,57.99026118
W_JPN_267.txt,JPN,25,B1_1,2,4.059222768,2.638987959,0.013636364,3.083086957,608.9050226,0.754157303,0.803498169,61.18258212
W_KOR_149.txt,KOR,36,A2_0,1,3.826334468,2.344420325,0.042959427,3.047319149,615.7745532,0.706504559,0.782606534,46.40988117
W_JPN_307.txt,JPN,38,A2_0,1,3.938565086,2.53035451,0.031476998,3.066340426,608.5974892,0.717483871,0.822538748,45.71837488
W_JPN_313.txt,JPN,25,A2_0,1,4.069050847,2.617694459,0.030634573,2.75907563,611.3165812,0.773168044,0.806423966,62.12375961
W_SIN_059.txt,SIN,44,B1_2,3,3.821062109,2.445805778,0.041666667,2.886653543,619.8517578,0.775603217,0.844821028,81.96992923
W_SIN_071.txt,SIN,48,B2_0,4,3.346383071,2.163645262,0.080321285,2.935335968,638.9813439,0.693089245,0.764314025,43.15293037
W_HKG_003.txt,HKG,43,B1_2,3,3.676696154,2.409014549,0.034146341,3.033623188,621.3409756,0.775421687,0.816541014,67.61705202
W_JPN_111.txt,JPN,20,A2_0,1,4.154208264,2.637995061,0.029598309,3.043471074,605.5678512,0.648320802,0.748355524,36.84615385
W_CHN_084.txt,CHN,38,B1_2,3,3.613960185,2.414529181,0.054673721,2.828231707,628.2395283,0.854978355,0.877127259,119.801676
W_CHN_090.txt,CHN,27,B1_1,2,3.835325926,2.494633318,0.042056075,2.854857143,610.7802101,0.822738095,0.845175387,98.06676707
W_JPN_303.txt,JPN,38,B1_1,2,3.754376471,2.385521894,0.026506024,2.939144385,620.5469945,0.720058824,0.758844076,46.22222222
W_SIN_075.txt,SIN,45,B1_2,3,3.612412157,2.358330409,0.056751468,3.021299213,626.2883267,0.75690583,0.802367039,63.29546702
W_KOR_171.txt,KOR,12,A2_0,1,3.904732245,2.458069049,0.03892944,3.104734694,619.5014286,0.699626168,0.772881862,42.46807182
W_KOR_159.txt,KOR,21,B1_1,2,3.947022066,2.559231571,0.052752294,3.021284404,618.6241706,0.790238095,0.819251111,69.15458015
W_THA_269.txt,THA,32,B1_1,2,3.987632051,2.581522406,0.04,3.168333333,605.0814957,0.720458453,0.793485744,51.45795232
W_SIN_101.txt,SIN,44,B1_2,3,3.57612618,2.325952762,0.070422535,2.957391304,622.8203478,0.791578947,0.83428864,78.71227545
W_THA_255.txt,THA,31,B1_1,2,3.909362044,2.547181583,0.022540984,3.095183824,613.0618613,0.798545455,0.828555516,66.35237017
W_JPN_288.txt,JPN,40,A2_0,1,3.987373878,2.51279761,0.028384279,3.137698413,609.2887243,0.697430168,0.806496449,45.78541241
W_JPN_075.txt,JPN,23,A2_0,1,3.96302554,2.523408911,0.016032064,3.062384342,611.2374908,0.738427518,0.820481112,53.18119138
W_THA_043.txt,THA,31,B1_1,2,3.966886397,2.655436583,0.034188034,2.99781362,612.4201493,0.766210526,0.821420239,50.55747126
W_JPN_049.txt,JPN,33,B1_2,3,3.847699556,2.459525931,0.01814059,3.125535714,608.4230667,0.687362637,0.778880136,52.13345882
W_KOR_213.txt,KOR,41,B2_0,4,3.678462977,2.330091477,0.050847458,3.05210728,623.3506107,0.734121212,0.83237724,52.42374168
W_THA_081.txt,THA,21,A2_0,1,4.15313871,2.705168303,0.036217304,3.080950704,602.1197491,0.746894866,0.798654202,58.38012295
W_KOR_206.txt,KOR,38,B1_1,2,3.674363184,2.221295718,0.044117647,3.119901478,611.1989394,0.673846154,0.772404082,40.45848624
W_KOR_212.txt,KOR,38,B2_0,4,3.851810185,2.474298182,0.043280182,3.232093023,617.8914884,0.751584699,0.803722085,51.75382568
W_THA_056.txt,THA,35,B1_1,2,4.053572481,2.579704774,0.035416667,2.997671756,600.29,0.6833,0.764983447,42.13647945
W_THA_042.txt,THA,21,A2_0,1,4.293664602,2.697360629,0.013986014,3.032139738,604.5584889,0.727813411,0.804726396,49.70138889
W_CHN_132.txt,CHN,26,B1_1,2,3.826424658,2.440112216,0.056930693,2.896605505,619.007032,0.755379939,0.811681791,59.44203835
W_JPN_289.txt,JPN,44,A2_0,1,3.88635426,2.456107893,0.021226415,2.812088889,619.3854091,0.771071429,0.828440503,73.40789903
W_KOR_004.txt,KOR,38,B2_0,4,3.580572266,2.396303114,0.057259714,3.1390625,625.0302353,0.708790123,0.774200554,45.54893457
W_SIN_100.txt,SIN,47,B2_0,4,3.239906431,2.127683828,0.080279232,2.970983607,638.7652459,0.79444227,0.81201681,74.70440973
W_SIN_114.txt,SIN,46,B1_2,3,3.661434404,2.28963839,0.0496614,3.05453271,624.6419249,0.722196532,0.780957567,50.66037516
W_THA_268.txt,THA,42,B1_2,3,3.839623364,2.497158472,0.025700935,2.977668161,613.7210526,0.747261905,0.793866564,48.10456374
W_TWN_160.txt,TWN,33,B1_2,3,3.874745957,2.557252505,0.045783133,2.963175966,621.156824,0.773433735,0.834204957,60.84131017
W_SIN_074.txt,SIN,44,B1_2,3,3.509727491,2.29623805,0.076023392,2.95837931,634.7328671,0.791183295,0.835757909,76.13434903
W_THA_334.txt,THA,33,B1_1,2,3.865823868,2.482329634,0.044705882,2.941598361,622.3862963,0.742865169,0.810562536,60.30347301
W_CHN_091.txt,CHN,26,B1_1,2,3.841630233,2.462013192,0.044186047,2.929907407,617.4693023,0.759382022,0.817170812,62.259765
W_THA_122.txt,THA,25,B1_1,2,4.012178059,2.560910775,0.028985507,3.067438017,611.1695319,0.743780488,0.798267109,50.50733363
W_JPN_128.txt,JPN,24,B1_1,2,3.923183186,2.54148723,0.036951501,3.030349345,610.3761607,0.706860465,0.823373359,51.70047302
W_JPN_100.txt,JPN,15,A2_0,1,3.971157143,2.509044184,0.021327014,3.007706422,608.3685714,0.729171598,0.8154625,52.92952455
W_JPN_102.txt,JPN,20,A2_0,1,3.923177682,2.484097661,0.026442308,3.065404255,615.6895279,0.782523077,0.832910357,67.53229364
W_THA_108.txt,THA,41,B1_2,3,3.698232917,2.389362769,0.033333333,3.161,625.2636134,0.768726287,0.83609465,60.26785714
W_JPN_116.txt,JPN,20,A2_0,1,3.847515748,2.469672633,0.028248588,2.87688716,631.1443083,0.711084906,0.75777154,50.51881955
W_THA_120.txt,THA,39,B1_2,3,3.965120455,2.562700486,0.029339853,3.018666667,620.1635945,0.787245509,0.817013572,75.63164557
W_TWN_189.txt,TWN,38,B1_1,2,4.061407116,2.557575782,0.027310924,3.109400749,612.1497004,0.72745098,0.797915263,49.57311631
W_JPN_314.txt,JPN,20,B1_1,2,3.86207451,2.374583085,0.032338308,2.985566502,613.730098,0.742051282,0.779258135,50.97378941
W_THA_322.txt,THA,34,B1_1,2,3.897876577,2.521819087,0.054117647,2.805663717,622.6405455,0.787065527,0.833836617,71.59384483
W_JPN_328.txt,JPN,25,B1_1,2,3.872680827,2.443078163,0.029038113,2.996164875,614.182278,0.718682353,0.773692659,45.29577465
W_SIN_062.txt,SIN,44,B1_2,3,3.315239223,2.223739162,0.075581395,2.966308244,638.5887455,0.800044346,0.836223975,71.67217784
W_TWN_162.txt,TWN,27,B1_2,3,4.031075446,2.586348934,0.043981481,3.008705357,613.5196413,0.719125683,0.780470511,52.67896528
W_JPN_274.txt,JPN,11,A2_0,1,3.979897021,2.503953615,0.029339853,3.148796681,607.4950215,0.728370607,0.825646382,50.87293388
W_JPN_260.txt,JPN,28,B1_1,2,3.71889378,2.416935229,0.019047619,3.028195122,618.9007212,0.680463768,0.78565903,46.44863692
W_SIN_102.txt,SIN,47,B2_0,4,3.518717904,2.39022396,0.055421687,2.927061404,643.2288889,0.787705882,0.828932195,76.83600191
W_TWN_016.txt,TWN,11,A2_0,1,4.270640081,2.631228968,0.018779343,3.185341365,608.1585714,0.736790831,0.804009574,60.10119716
W_THA_281.txt,THA,32,B1_1,2,3.779253191,2.508542098,0.053789731,3.067574468,617.8617021,0.783539823,0.853559627,66.24423077
W_THA_054.txt,THA,21,A2_0,1,3.937124138,2.533508314,0.042222222,3.008396947,619.9051341,0.675744681,0.791288066,45.05664653
W_THA_040.txt,THA,45,B1_2,3,3.819605263,2.527838025,0.026859504,3.279730769,617.7504943,0.702925532,0.763953698,44.17460317
W_KOR_204.txt,KOR,37,B2_0,4,3.5866625,2.293227603,0.060240964,3.043584229,622.9638545,0.749064748,0.821619208,56.35977567
W_JPN_089.txt,JPN,28,A2_0,1,3.97440107,2.516463616,0.021686747,2.840421053,615.06,0.701682243,0.77331413,49.45952181
W_THA_097.txt,THA,12,A2_0,1,3.982157534,2.546944139,0.017114914,3.13875576,615.7294495,0.731730205,0.768860257,50.6170725
W_CHN_131.txt,CHN,29,B1_1,2,3.847744206,2.420791148,0.045346062,3.00751073,615.2400431,0.740405797,0.82269395,61.22251147
W_THA_280.txt,THA,22,A2_0,1,4.000305263,2.540951641,0.041763341,2.956031746,620.9674286,0.769382716,0.835387331,66.1452672
W_KOR_007.txt,KOR,22,A2_0,1,3.856080412,2.35881367,0.035087719,2.913958333,614.288,0.764041237,0.824991286,66.94990227
W_SIN_117.txt,SIN,46,B1_2,3,3.553148333,2.325341746,0.061085973,2.965720339,632.3901674,0.777407407,0.817345419,63.57142857
W_THA_243.txt,THA,32,B1_1,2,3.687663566,2.403872905,0.048309179,3.199356061,620.7523529,0.769536424,0.836263498,72.04243059
W_JPN_261.txt,JPN,25,A2_0,1,3.875133333,2.456897762,0.023965142,3.215657895,616.2014414,0.718478261,0.782589081,49.42034822
W_TWN_163.txt,TWN,28,B1_1,2,4.138683333,2.618934906,0.016786571,3.035961538,608.5559606,0.704924925,0.78427208,45.10965787
W_TWN_177.txt,TWN,27,B1_1,2,3.700622449,2.42793791,0.048034934,2.875265306,623.8876955,0.787593583,0.815550107,71.20381966
W_SIN_088.txt,SIN,48,B2_0,4,3.504377637,2.287042032,0.06122449,3.002025316,621.7034361,0.750591398,0.802132995,59.59821429
W_THA_337.txt,THA,22,A2_0,1,3.443313355,2.191106509,0.048355899,3.292591362,629.283125,0.80045,0.860513684,78.4114485
W_SIN_077.txt,SIN,48,B2_0,4,3.361491416,2.24667753,0.07852194,2.97776824,632.5347826,0.776413043,0.824570498,62.67405583
W_JPN_315.txt,JPN,28,B1_1,2,3.863346696,2.451374749,0.023752969,3.269432314,611.3994248,0.771818182,0.820795112,64.21575319
W_JPN_301.txt,JPN,38,A2_0,1,3.790948927,2.449860485,0.043879908,3.084784483,620.0327586,0.755977011,0.840459391,55.04693105
W_HKG_005.txt,HKG,30,B1_1,2,3.95007839,2.55006145,0.049881235,2.990508475,607.1631356,0.738588957,0.792267695,52.16464737
W_CHN_086.txt,CHN,26,B1_1,2,3.676144231,2.394505653,0.046025105,3.094580153,620.2338224,0.751368421,0.798448912,57.65724598
W_CHN_092.txt,CHN,23,A2_0,1,3.692220848,2.471761371,0.040856031,3.062055749,617.6108961,0.750139535,0.809109255,53.51637555
W_THA_104.txt,THA,29,B1_1,2,3.870156388,2.607599411,0.033653846,3.050176211,615.3372646,0.759757576,0.823210507,61.39747727
W_CHN_048.txt,CHN,31,B1_1,2,3.912447163,2.593568675,0.039911308,2.921438596,612.4082437,0.807709497,0.850293046,91.68366386
W_THA_110.txt,THA,38,B1_2,3,4.012305652,2.62045223,0.033018868,3.16473913,613.6013043,0.716277778,0.782712991,41.70851393
W_CHN_060.txt,CHN,25,B1_1,2,3.801714768,2.554682012,0.039534884,3.014403292,620.2673391,0.716637681,0.79348734,49.65775862
W_SIN_046.txt,SIN,47,B2_0,4,3.633352424,2.392026747,0.063439065,2.939787234,630.3167692,0.817640232,0.851551563,95.72445738
W_SIN_091.txt,SIN,45,B1_2,3,3.21457943,2.138655619,0.069090909,3.047491857,642.7676948,0.794700855,0.842727096,84.11878538
W_SIN_085.txt,SIN,47,B2_0,4,3.301119632,2.222300335,0.07925801,2.93015625,629.0826019,0.736807692,0.804766428,57.80559441
W_SIN_126.txt,SIN,41,B1_2,3,3.72400463,2.318520982,0.029411765,2.892175926,631.8720465,0.750223464,0.823354442,59.39729621
W_JPN_278.txt,JPN,20,A2_0,1,3.884629412,2.405274524,0.034642032,3.174577778,608.9572146,0.743446328,0.807484664,59.57053292
W_SIN_132.txt,SIN,47,B2_0,4,3.388470037,2.288679627,0.081761006,2.871977186,642.036203,0.76715736,0.829515717,67.20565199
W_JPN_250.txt,JPN,23,B1_1,2,3.854495833,2.447454989,0.049019608,3.008511628,620.1588426,0.727701863,0.792911451,55.10086049
W_JPN_287.txt,JPN,42,A2_0,1,4.163745935,2.673040455,0.036781609,2.928835341,608.5595902,0.699408284,0.795790359,50.76239993
W_CHN_128.txt,CHN,29,B1_1,2,3.869767658,2.488339961,0.03502627,3.040408922,613.4931343,0.761195876,0.802854183,62.57564707
W_THA_064.txt,THA,23,A2_0,1,4.123252239,2.638814547,0.035320088,3.123185185,610.8027612,0.703195592,0.772494996,40.19082288
W_CHN_100.txt,CHN,33,B1_1,2,3.878879866,2.563798539,0.037168142,3.020364238,615.5297627,0.781350211,0.846530907,71.98920983
W_JPN_046.txt,JPN,30,B1_1,2,3.954107,2.524728102,0.015665796,3.045544554,610.2475879,0.733486842,0.819184913,53.3898594
W_KOR_234.txt,KOR,41,B2_0,4,3.79721573,2.36401664,0.046052632,3.260301887,615.963609,0.687659574,0.79465329,38.79265863
W_THA_059.txt,THA,35,B1_1,2,3.8798,2.542554554,0.038934426,2.838149466,622.4853846,0.76490099,0.815613585,61.93461711
W_CHN_101.txt,CHN,35,B1_1,2,3.586775397,2.237824312,0.064182195,3.001181102,624.9328685,0.789249395,0.823383181,70.11213916
W_THA_065.txt,THA,21,A2_0,1,3.99868252,2.551224565,0.040865385,3.067269076,605.5074694,0.720923077,0.816587987,53.15471404
W_THA_298.txt,THA,33,B1_1,2,4.05160681,2.444406364,0.023172906,2.961470588,613.491685,0.75113082,0.819818779,56.10812578
W_SIN_127.txt,SIN,43,B1_2,3,3.771211159,2.447265534,0.043165468,3.110085106,620.1254978,0.745614035,0.812558771,64.57660521
W_TWN_147.txt,TWN,38,B1_1,2,3.845954296,2.424627188,0.04789272,3.139966102,617.2249306,0.801020882,0.855261108,79.21910114
W_CHN_277.txt,CHN,32,B2_0,4,3.798583824,2.463781591,0.059273423,2.900989011,623.6090741,0.744484305,0.788425757,56.47298099
W_THA_313.txt,THA,30,B1_1,2,4.128477119,2.635494206,0.031818182,3.242016807,610.8210256,0.699831933,0.793269276,48.08863628
W_JPN_319.txt,JPN,19,A2_0,1,3.788359657,2.351395616,0.032258065,3.150769231,615.4345614,0.681647059,0.80408669,35.34877927
W_CHN_061.txt,CHN,19,A2_0,1,3.820279508,2.48305787,0.027272727,3.180201613,614.3188934,0.768531073,0.830525305,76.73619004
W_THA_105.txt,THA,29,B1_1,2,4.022431048,2.5304019,0.041062802,3.222793522,609.3398361,0.701065089,0.785928251,42.97141673
W_THA_113.txt,THA,35,B1_1,2,3.909477542,2.512325171,0.021598272,2.961422594,615.8568803,0.702216066,0.76757607,45.85795138
W_JPN_119.txt,JPN,20,A2_0,1,3.886588889,2.482744143,0.048723898,3.067295082,612.242839,0.714857143,0.792329849,46.1612909
W_CHN_063.txt,CHN,35,B1_1,2,3.999365351,2.553922222,0.053571429,3.072222222,609.8149333,0.731086957,0.810683815,60.1428194
W_CHN_077.txt,CHN,34,B1_1,2,3.893033632,2.493172152,0.030769231,2.878222222,609.3267123,0.788473684,0.813907227,71.00449262
W_CHN_088.txt,CHN,28,B1_1,2,3.817525463,2.43154847,0.052109181,2.972803738,614.7278972,0.772448378,0.851148769,73.56167763
W_TWN_192.txt,TWN,41,B1_1,2,3.745189627,2.437448373,0.041666667,2.977613169,617.4446414,0.787696793,0.831648439,69.5
W_SIN_079.txt,SIN,45,B1_2,3,3.58747393,2.257252042,0.061833689,3.008844622,635.4866265,0.776640827,0.843640286,74.97737765
W_TWN_179.txt,TWN,27,A2_0,1,3.84889907,2.47654672,0.071782178,2.938169014,621.3391122,0.692142857,0.767609317,46.68159293
W_THA_265.txt,THA,16,A2_0,1,3.943877733,2.518006447,0.028037383,2.991440329,611.8711203,0.744,0.802559374,51.13740548
W_THA_259.txt,THA,25,B1_1,2,4.041308155,2.562066763,0.03271028,2.997456897,613.0984279,0.745813953,0.824002789,61.18412243
W_JPN_284.txt,JPN,40,A2_0,1,3.889815385,2.525045261,0.036781609,3.114117647,612.6119397,0.773960114,0.816190303,56.22631918
W_JPN_290.txt,JPN,40,B1_1,2,3.940265532,2.529982917,0.024122807,3.167381974,609.7531624,0.763333333,0.822750364,67.19446949
W_KOR_021.txt,KOR,32,A2_0,1,4.000504846,2.542609295,0.029776675,3.239515419,611.4733186,0.75257329,0.795539656,54.4919391
W_CHN_117.txt,CHN,22,A2_0,1,3.868050228,2.500454512,0.026699029,3.107954545,613.9095872,0.776298507,0.840754762,73.86086957
W_KOR_237.txt,KOR,37,B2_0,4,3.585504274,2.278846685,0.042316258,3.066565217,622.1230172,0.754317549,0.819133075,57.21071552
W_JPN_093.txt,JPN,31,A2_0,1,4.136236744,2.632798061,0.019047619,2.891105769,605.258093,0.668181818,0.717837358,47.48008386
W_JPN_044.txt,JPN,32,B1_1,2,4.154248095,2.660562192,0.026004728,3.058785047,609.7911429,0.708603989,0.774764458,45.56395715
W_JPN_291.txt,JPN,40,A2_0,1,3.708904016,2.428325167,0.024070022,3.10677551,619.9868571,0.725053763,0.800234983,52.1303557
W_THA_258.txt,THA,21,A2_0,1,3.973666957,2.596018113,0.02676399,3.36573913,608.8659471,0.63699115,0.745585542,25.89268293
W_THA_270.txt,THA,39,B1_2,3,3.954978423,2.553887558,0.036866359,2.979713115,610.5755649,0.780670391,0.824646975,68.34876543
W_SIN_093.txt,SIN,47,B2_0,4,3.562774532,2.255017069,0.04296875,3.167769231,625.1212741,0.736818182,0.786187075,50.45104167
W_SIN_087.txt,SIN,47,B2_0,4,3.540820652,2.289437376,0.093567251,2.900899281,626.2711355,0.791873589,0.840808458,74.52985474
W_THA_338.txt,THA,28,B1_1,2,3.926294776,2.512045955,0.03526971,3.290223048,612.4795167,0.724466019,0.797855836,52.41125989
W_KOR_197.txt,KOR,30,A2_0,1,3.797489189,2.362386256,0.041769042,2.972624434,618.3193694,0.718026316,0.794354988,51.72949467
W_SIN_044.txt,SIN,47,B2_0,4,3.508025764,2.245497401,0.06557377,2.828716814,643.5054425,0.796514286,0.8337049,79.81711027
W_CHN_076.txt,CHN,30,B1_1,2,3.743167025,2.417960079,0.037735849,3.06125448,620.5382246,0.81285,0.857140721,77.77026663
W_JPN_124.txt,JPN,20,A2_0,1,3.913939091,2.535736771,0.02905569,3.060844444,616.7751613,0.75427673,0.809638029,56.41892706
W_JPN_130.txt,JPN,20,A2_0,1,4.049698141,2.566817184,0.023454158,2.946703704,612.6448496,0.690546448,0.770070866,40.7466329
W_JPN_118.txt,JPN,20,A2_0,1,3.886316827,2.512013544,0.02195122,3.142293578,606.3806965,0.708616352,0.790866827,48.17429406
W_PAK_039.txt,PAK,37,B1_1,2,3.686428063,2.458282955,0.064935065,2.824527559,618.5244355,0.792341598,0.85519118,79.20307935
W_JPN_134.txt,JPN,29,A2_0,1,3.807390449,2.31501399,0.035040431,3.004011299,620.7081714,0.729295775,0.769491578,49.81071658
W_CHN_072.txt,CHN,23,A2_0,1,3.722195089,2.430615987,0.046838407,3.006315789,622.7575455,0.741642229,0.786220143,58.72336855
W_JPN_108.txt,JPN,20,A2_0,1,3.767358804,2.392861468,0.026501767,3.102218543,615.699701,0.711598174,0.800418341,44.01837096
W_CHN_099.txt,CHN,24,A2_0,1,3.916676754,2.51294964,0.035128806,2.897412281,613.1935874,0.771137026,0.832512836,70.66666667
W_JPN_322.txt,JPN,29,B1_1,2,3.678725424,2.295105254,0.028436019,3.269449153,625.3912832,0.780815047,0.842432839,76.10071942
W_SIN_040.txt,SIN,45,B1_2,3,3.68044698,2.414446436,0.046017699,2.790574324,626.1818983,0.775645161,0.83065484,71.55687157
W_JPN_242.txt,JPN,21,A2_0,1,3.896853365,2.461972714,0.03406326,3.221105769,609.7744928,0.685521472,0.806684698,45.11111111
W_JPN_256.txt,JPN,26,B1_2,3,3.852268619,2.498415276,0.037735849,2.901916667,607.5399149,0.799221557,0.825578686,67.4436953
W_THA_260.txt,THA,48,B2_0,4,4.060059701,2.594062261,0.023688663,2.963816568,616.9387952,0.754044266,0.841858795,54.97860698
W_JPN_281.txt,JPN,44,B1_1,2,3.778046847,2.414414862,0.034632035,3.242280702,613.622186,0.704116095,0.786342805,45.8
W_KOR_024.txt,KOR,42,B1_2,3,3.64934898,2.323047239,0.059665871,3.219958506,622.6282645,0.73271028,0.834969471,56.18465479
W_JPN_083.txt,JPN,33,A2_0,1,3.927357273,2.450264584,0.00990099,3.159908257,612.4072811,0.731830065,0.803756057,54.63359788
W_KOR_227.txt,KOR,30,B2_0,4,3.781409852,2.400830223,0.037333333,3.05615,618.2791,0.603729904,0.750806689,31.18796607
W_JPN_069.txt,JPN,32,B2_0,4,4.002476623,2.572749569,0.023923445,3.059411765,609.1392478,0.701605351,0.779988141,42.91078509
W_THA_063.txt,THA,18,A2_0,1,3.888559055,2.575583246,0.027210884,3.060722892,614.47988,0.784640884,0.824696302,74.97424812
W_CHN_113.txt,CHN,30,B1_1,2,4.032805515,2.665376894,0.034951456,2.970989011,613.9979779,0.73006993,0.794922042,51.91560901
W_JPN_041.txt,JPN,40,B2_0,4,3.933538435,2.510139211,0.056122449,2.927676768,621.2333219,0.716833667,0.798656707,56.26717557
W_KOR_031.txt,KOR,38,A2_0,1,4.039386726,2.494263227,0.01793722,3.114612069,611.3861161,0.692612613,0.779824365,48.90338992
W_SIN_121.txt,SIN,46,B1_2,3,3.471098729,2.220556387,0.064587973,2.916923077,632.7590987,0.7533687,0.815397469,59.26553264
W_THA_275.txt,THA,44,B1_2,3,3.919879216,2.482236928,0.029684601,2.738631179,620.5840157,0.803990499,0.831292685,81.79949363
W_THA_249.txt,THA,42,B1_2,3,3.902161883,2.537873963,0.0215311,3.153378995,613.3619635,0.749846154,0.789947191,56.68496785
W_JPN_243.txt,JPN,22,B1_1,2,3.926553991,2.445605066,0.023041475,3.179386792,619.1455869,0.699453552,0.777464681,48.03775921
W_KOR_145.txt,KOR,30,A2_0,1,3.897566129,2.488193274,0.046255507,3.01612,614.6492653,0.769779006,0.834465701,76.05098039
